recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
1.0,0.401232457709,0.1,0,0.00282845538478,0.215384615385,0.0130603540991,0.998816568047,0.216568047337
1.0,0.459172286456,0.1,1,0.00269983185532,0.215384615385,0.012466436709,0.998816568047,0.216568047337
1.0,0.454773014602,0.1,2,0.00263350185851,0.215384615385,0.0121934743586,0.999408284024,0.215976331361
1.0,0.449740002775,0.1,3,0.00260007408478,0.215384615385,0.0120552131777,0.999704142012,0.215680473373
1.0,0.445580625003,0.1,4,0.00259754823192,0.215384615385,0.0120435020904,0.999704142012,0.215680473373
1.0,0.442264558212,0.1,5,0.00259513759714,0.215384615385,0.0120323252104,0.999704142012,0.215680473373
1.0,0.439693916278,0.1,6,0.00259277952702,0.215384615385,0.0120213920457,0.999704142012,0.215680473373
1.0,0.437719686556,0.1,7,0.00259043706046,0.215384615385,0.0120105312268,0.999704142012,0.215680473373
1.0,0.436321177685,0.1,8,0.00258810024558,0.215384615385,0.0119996966119,0.999704142012,0.215680473373
1.0,0.43559325843,0.1,9,0.00258569436687,0.215384615385,0.0119885417833,0.999704142012,0.215680473373
1.0,0.435596635909,0.2,10,0.00665878737238,0.242899408284,0.027413765309,1.0,0.242899408284
1.0,0.433761124073,0.2,11,0.0113705754884,0.268343195266,0.0423732581598,1.0,0.268343195266
1.0,0.446708121775,0.2,12,0.0113392257303,0.268343195266,0.0422564310567,1.0,0.268343195266
1.0,0.454638330762,0.2,13,0.0113329050939,0.268343195266,0.0422328767556,1.0,0.268343195266
1.0,0.457611831277,0.2,14,0.0113292687479,0.268343195266,0.0422193256538,1.0,0.268343195266
1.0,0.459185105225,0.2,15,0.0113270640138,0.268343195266,0.0422111095552,1.0,0.268343195266
1.0,0.460031940669,0.2,16,0.0113260539322,0.268343195266,0.0422073454143,1.0,0.268343195266
1.0,0.46041961631,0.2,17,0.0113271767701,0.268343195266,0.0422115297498,1.0,0.268343195266
1.0,0.460516685719,0.2,18,0.0113248865781,0.268343195266,0.0422029951865,1.0,0.268343195266
1.0,0.460512786888,0.2,19,0.0113238889063,0.268343195266,0.0421992772914,1.0,0.268343195266
1.0,0.46046766531,0.3,20,0.0160044560909,0.287278106509,0.0557106710477,1.0,0.287278106509
1.0,0.432084231331,0.3,21,0.0212497342964,0.306804733728,0.0692614290471,1.0,0.306804733728
1.0,0.42740869147,0.3,22,0.021914004568,0.309171597633,0.0708797468322,1.0,0.309171597633
1.0,0.426888382815,0.3,23,0.0219079985156,0.309171597633,0.0708603205578,1.0,0.309171597633
1.0,0.426904143267,0.3,24,0.0219038154094,0.309171597633,0.0708467905108,1.0,0.309171597633
1.0,0.42680644525,0.3,25,0.0219005573247,0.309171597633,0.0708362523995,1.0,0.309171597633
1.0,0.426713002042,0.3,26,0.0218980001096,0.309171597633,0.0708279812158,1.0,0.309171597633
1.0,0.426657079949,0.3,27,0.0218959648233,0.309171597633,0.0708213981845,1.0,0.309171597633
1.0,0.426648721636,0.3,28,0.0218941953913,0.309171597633,0.0708156750457,1.0,0.309171597633
1.0,0.426676506576,0.3,29,0.0218926995501,0.309171597633,0.0708108368223,1.0,0.309171597633
1.0,0.42673316915,0.4,30,0.0491735226948,0.384911242604,0.127654767057,0.999704142012,0.385207100592
1.0,0.41749433225,0.4,31,0.0542754244813,0.400887573964,0.135388143725,1.0,0.400887573964
1.0,0.413109132094,0.4,32,0.055268059774,0.403550295858,0.136954576273,1.0,0.403550295858
1.0,0.411485938891,0.4,33,0.0552682201224,0.403550295858,0.136954973617,1.0,0.403550295858
1.0,0.410564784564,0.4,34,0.0552607661242,0.403550295858,0.136936502566,1.0,0.403550295858
1.0,0.409778508715,0.4,35,0.0552618216454,0.403550295858,0.136939118154,1.0,0.403550295858
1.0,0.409108937718,0.4,36,0.0552593648009,0.403550295858,0.136933030079,1.0,0.403550295858
1.0,0.40855393336,0.4,37,0.0552602926171,0.403550295858,0.136935329213,1.0,0.403550295858
1.0,0.408095854913,0.4,38,0.0552533225906,0.403550295858,0.136918057446,1.0,0.403550295858
1.0,0.407697287828,0.4,39,0.0552551339782,0.403550295858,0.136922546075,1.0,0.403550295858
1.0,0.407353108951,0.35,40,0.0289372964131,0.330769230769,0.0874848496211,1.0,0.330769230769
1.0,0.40922697107,0.35,41,0.0289304008165,0.330769230769,0.0874640024685,1.0,0.330769230769
1.0,0.410543242584,0.35,42,0.0289279446563,0.330769230769,0.0874565768678,1.0,0.330769230769
1.0,0.411228919049,0.35,43,0.0289268537787,0.330769230769,0.0874532788659,1.0,0.330769230769
1.0,0.411660300057,0.35,44,0.0289261484779,0.330769230769,0.087451146561,1.0,0.330769230769
1.0,0.411986940635,0.35,45,0.0289257110988,0.330769230769,0.0874498242521,1.0,0.330769230769
0.994633273703,0.412259564906,0.35,46,0.0283051037462,0.330769230769,0.0860352973582,0.998224852071,0.32899408284
0.994633273703,0.412521964812,0.35,47,0.0283046191137,0.330769230769,0.0860338242843,0.998224852071,0.32899408284
0.994633273703,0.412724827254,0.35,48,0.0283043913654,0.330769230769,0.0860331320279,0.998224852071,0.32899408284
0.994633273703,0.412901656976,0.35,49,0.0283039697465,0.330769230769,0.0860318504886,0.998224852071,0.32899408284
1.0,0.413043856099,0.375,50,0.0492323282032,0.387869822485,0.126930029998,1.0,0.387869822485
1.0,0.410141029874,0.375,51,0.049314285543,0.388165680473,0.127044424646,1.0,0.388165680473
1.0,0.409726549834,0.375,52,0.0493158863666,0.388165680473,0.127048548719,1.0,0.388165680473
1.0,0.409457298749,0.375,53,0.0493150264408,0.388165680473,0.127046333361,1.0,0.388165680473
1.0,0.409213146819,0.375,54,0.0493152665823,0.388165680473,0.127046952018,1.0,0.388165680473
1.0,0.408995587675,0.375,55,0.0493131525779,0.388165680473,0.127041505879,1.0,0.388165680473
1.0,0.408790984012,0.375,56,0.0493128250992,0.388165680473,0.127040662222,1.0,0.388165680473
1.0,0.4085968697,0.375,57,0.0493131790655,0.388165680473,0.127041574117,1.0,0.388165680473
1.0,0.408417039363,0.375,58,0.0493112745913,0.388165680473,0.127036667773,1.0,0.388165680473
1.0,0.408242455255,0.375,59,0.0493116825677,0.388165680473,0.12703771881,1.0,0.388165680473
1.0,0.408075269287,0.3625,60,0.0478891217774,0.384023668639,0.124607568597,0.999704142012,0.384319526627
1.0,0.4089018774,0.3625,61,0.04788686915,0.384023668639,0.124601707257,0.999704142012,0.384319526627
1.0,0.408992082931,0.3625,62,0.0478865421137,0.384023668639,0.124600856308,0.999704142012,0.384319526627
1.0,0.408999175333,0.3625,63,0.0478859362248,0.384023668639,0.124599279784,0.999704142012,0.384319526627
1.0,0.408993646833,0.3625,64,0.0478858926416,0.384023668639,0.124599166381,0.999704142012,0.384319526627
1.0,0.408973698817,0.3625,65,0.0478857974234,0.384023668639,0.124598918623,0.999704142012,0.384319526627
1.0,0.408946631514,0.3625,66,0.047885433928,0.384023668639,0.124597972807,0.999704142012,0.384319526627
1.0,0.408910450074,0.3625,67,0.0478855431958,0.384023668639,0.124598257122,0.999704142012,0.384319526627
1.0,0.408868317537,0.3625,68,0.0478856924818,0.384023668639,0.124598645565,0.999704142012,0.384319526627
1.0,0.40881982715,0.3625,69,0.047884985368,0.384023668639,0.124596805653,0.999704142012,0.384319526627
1.0,0.408763929202,0.35,70,0.0289208281007,0.330769230769,0.0874350616999,1.0,0.330769230769
0.994633273703,0.409640500872,0.35,71,0.028299003431,0.330769230769,0.086016755033,0.998224852071,0.32899408284
0.994633273703,0.409879049319,0.35,72,0.028298818305,0.330769230769,0.08601619233,0.998224852071,0.32899408284
0.994633273703,0.409984803689,0.35,73,0.028298613354,0.330769230769,0.0860155693673,0.998224852071,0.32899408284
