recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
1.0,0.401140318937,0.1,0,0.00277879642169,0.215384615385,0.0128662080895,0.999408284024,0.215976331361
1.0,0.438342897664,0.1,1,0.00262418473807,0.215384615385,0.0121503348146,0.999408284024,0.215976331361
1.0,0.434062103389,0.1,2,0.00259251214285,0.215384615385,0.0120201523222,0.999704142012,0.215680473373
1.0,0.429639615492,0.1,3,0.00262175438476,0.215384615385,0.0121390819459,0.999408284024,0.215976331361
1.0,0.42510149411,0.1,4,0.00262062416943,0.215384615385,0.0121338488941,0.999408284024,0.215976331361
1.0,0.421241498568,0.1,5,0.00258910937047,0.215384615385,0.0120043754077,0.999704142012,0.215680473373
1.0,0.418308320192,0.1,6,0.00258801265078,0.215384615385,0.0119992904796,0.999704142012,0.215680473373
1.0,0.416305253805,0.1,7,0.0025869209436,0.215384615385,0.011994228792,0.999704142012,0.215680473373
1.0,0.415639361088,0.1,8,0.0025858609311,0.215384615385,0.0119893140564,0.999704142012,0.215680473373
1.0,0.415829028974,0.1,9,0.00258478547427,0.215384615385,0.0119843277134,0.999704142012,0.215680473373
