recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
1.0,0.401069058721,0.1,0,0.00277723136415,0.215384615385,0.0128238278836,0.998816568047,0.216568047337
1.0,0.400908459975,0.1,1,0.00268453101759,0.215384615385,0.0124297463554,0.999408284024,0.215976331361
1.0,0.400764743912,0.1,2,0.00262458139498,0.215384615385,0.0121688410357,0.999704142012,0.215680473373
1.0,0.400680248136,0.1,3,0.00260231416816,0.215384615385,0.0120655992982,0.999704142012,0.215680473373
1.0,0.400661571443,0.1,4,0.00259245418341,0.215384615385,0.0120198835938,0.999704142012,0.215680473373
1.0,0.400655059768,0.1,5,0.00258975435608,0.215384615385,0.0120073658759,0.999704142012,0.215680473373
1.0,0.400647241244,0.1,6,0.00258916781226,0.215384615385,0.0120046463724,0.999704142012,0.215680473373
1.0,0.40064004634,0.1,7,0.00258914314316,0.215384615385,0.0120045319943,0.999704142012,0.215680473373
1.0,0.400629036086,0.1,8,0.00258912521159,0.215384615385,0.0120044488548,0.999704142012,0.215680473373
1.0,0.400620770087,0.1,9,0.00258888294399,0.215384615385,0.0120033255839,0.999704142012,0.215680473373
