recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
1.0,0.401431479879,0.1,0,0.00283225116009,0.215384615385,0.0131137108508,0.999408284024,0.215976331361
1.0,0.401133088949,0.1,1,0.00274474039755,0.215384615385,0.0127085240325,0.999408284024,0.215976331361
1.0,0.400879866962,0.1,2,0.00266767763419,0.215384615385,0.0123686562463,0.999704142012,0.215680473373
1.0,0.400722972522,0.1,3,0.00263398604863,0.215384615385,0.0122124456027,0.999704142012,0.215680473373
1.0,0.400673950952,0.1,4,0.00264461533283,0.215384615385,0.0122449312671,0.999408284024,0.215976331361
1.0,0.400665838254,0.1,5,0.00260445440711,0.215384615385,0.0120755224911,0.999704142012,0.215680473373
1.0,0.400651992405,0.1,6,0.00259988613384,0.215384615385,0.0120543417454,0.999704142012,0.215680473373
1.0,0.400640498703,0.1,7,0.00259707222533,0.215384615385,0.0120412950914,0.999704142012,0.215680473373
1.0,0.400629754093,0.1,8,0.00259476778637,0.215384615385,0.012030610587,0.999704142012,0.215680473373
1.0,0.400615545271,0.1,9,0.0025926895596,0.215384615385,0.0120209749128,0.999704142012,0.215680473373
1.0,0.400601606649,0.2,10,0.0113557533568,0.268343195266,0.042318022432,1.0,0.268343195266
1.0,0.400591228715,0.2,11,0.0113536985532,0.268343195266,0.0423103650604,1.0,0.268343195266
1.0,0.400577434862,0.2,12,0.0113503106222,0.268343195266,0.0422977396946,1.0,0.268343195266
1.0,0.400565575899,0.2,13,0.0113469401797,0.268343195266,0.0422851795011,1.0,0.268343195266
1.0,0.400557228094,0.2,14,0.0113442417103,0.268343195266,0.0422751234628,1.0,0.268343195266
1.0,0.40054855912,0.2,15,0.0113414671241,0.268343195266,0.0422647837701,1.0,0.268343195266
1.0,0.400544164891,0.2,16,0.0113392831964,0.268343195266,0.0422566452083,1.0,0.268343195266
1.0,0.400539098449,0.2,17,0.0113364648644,0.268343195266,0.0422461424934,1.0,0.268343195266
1.0,0.400532826616,0.2,18,0.0113346668937,0.268343195266,0.042239442228,1.0,0.268343195266
1.0,0.40052860485,0.2,19,0.0113325623359,0.268343195266,0.0422315994436,1.0,0.268343195266
1.0,0.400525731873,0.3,20,0.0218994065067,0.309171597633,0.0708325301366,1.0,0.309171597633
1.0,0.40052320238,0.3,21,0.02189790581,0.309171597633,0.0708276762086,1.0,0.309171597633
1.0,0.400520369011,0.3,22,0.021896349177,0.309171597633,0.0708226413571,1.0,0.309171597633
1.0,0.400517832777,0.3,23,0.0218951183015,0.309171597633,0.0708186601523,1.0,0.309171597633
1.0,0.400515822851,0.3,24,0.0218940508433,0.309171597633,0.0708152075122,1.0,0.309171597633
1.0,0.400512566919,0.3,25,0.0218934391844,0.309171597633,0.0708132291324,1.0,0.309171597633
1.0,0.400510953664,0.3,26,0.0218925480591,0.309171597633,0.0708103468323,1.0,0.309171597633
1.0,0.400508174359,0.3,27,0.0218920716111,0.309171597633,0.0708088057852,1.0,0.309171597633
1.0,0.400507390871,0.3,28,0.0218914182839,0.309171597633,0.0708066926311,1.0,0.309171597633
1.0,0.400505535807,0.3,29,0.0218909852068,0.309171597633,0.0708052918649,1.0,0.309171597633
1.0,0.400503831032,0.4,30,0.0552427622162,0.403550295858,0.136891888776,1.0,0.403550295858
1.0,0.400504328535,0.4,31,0.0552436233964,0.403550295858,0.136894022786,1.0,0.403550295858
1.0,0.400503474252,0.4,32,0.0552432981406,0.403550295858,0.1368932168,1.0,0.403550295858
