recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
0.92788971368,0.268132623786,0.1,0,0.232306908067,0.628666666667,0.256976668216,0.634,0.904
0.965379494008,0.215588118236,0.1,1,0.207534393558,0.751,0.215210224913,0.734666666667,0.964333333333
0.967335510966,0.22854072574,0.1,2,0.217770003239,0.714333333333,0.226293733882,0.705333333333,0.962333333333
0.972522522522,0.21648322599,0.1,3,0.205847039547,0.74,0.212945213325,0.732666666667,0.966666666667
0.977618621307,0.220849430364,0.1,4,0.214478121813,0.744666666667,0.21967714764,0.735,0.976333333333
0.97565457051,0.237083477756,0.1,5,0.227157612922,0.725666666667,0.23402226606,0.719666666667,0.970666666667
0.873529411765,0.239614483146,0.1,6,0.0975607140139,0.566666666667,0.155433957537,0.795666666667,0.627666666667
0.867619926199,0.243062424237,0.1,7,0.0964397110617,0.722666666667,0.13097289868,0.795,0.736333333333
0.868202764977,0.248294035759,0.1,8,0.106770777461,0.723333333333,0.143637817212,0.789333333333,0.743333333333
0.875576036866,0.248464638891,0.1,9,0.10982852821,0.723333333333,0.146048574747,0.791333333333,0.752
0.864976958525,0.248151554043,0.05,10,0.103963994878,0.723333333333,0.140872621785,0.79,0.738
0.874251497006,0.248567917637,0.05,11,0.109170196367,0.723666666667,0.145495597113,0.791333333333,0.750333333333
0.876554583141,0.248130226659,0.05,12,0.110152718683,0.723666666667,0.146155752344,0.791333333333,0.753666666667
0.87517273146,0.248286249123,0.05,13,0.110587820992,0.723666666667,0.146862976084,0.79,0.753
0.872409028098,0.248332923545,0.05,14,0.107989793243,0.723666666667,0.144371381341,0.791,0.748
0.881621372639,0.248490605616,0.05,15,0.11201903277,0.723666666667,0.147587658458,0.793333333333,0.759
0.87839705205,0.248442888955,0.05,16,0.109330017436,0.723666666667,0.14506415405,0.794,0.753666666667
0.875633348687,0.24854472316,0.05,17,0.108828369595,0.723666666667,0.144911277756,0.792666666667,0.751
0.877015200368,0.248609276882,0.05,18,0.109480293464,0.723666666667,0.14545654579,0.793,0.752666666667
0.880700138185,0.248474877937,0.05,19,0.113166507898,0.723666666667,0.148968636987,0.791333333333,0.759666666667
0.879778903731,0.24832123988,0.025,20,0.112433202591,0.723666666667,0.148263563856,0.791333333333,0.758333333333
0.877936434823,0.248494978071,0.025,21,0.108797480815,0.723666666667,0.144549354493,0.794333333333,0.752666666667
0.881160755412,0.248594051513,0.025,22,0.112116036052,0.723666666667,0.147780363864,0.793,0.758666666667
0.87465437788,0.248476126381,0.025,23,0.106710104548,0.723333333333,0.142724170149,0.794333333333,0.747666666667
0.875576036866,0.248663484142,0.025,24,0.106868719863,0.723333333333,0.142808979773,0.795,0.748333333333
0.878341013825,0.248441301061,0.025,25,0.11102560022,0.723333333333,0.146988879374,0.792,0.755333333333
0.878341013825,0.248568130042,0.025,26,0.111732961025,0.723333333333,0.14779492199,0.791333333333,0.756
0.878801843318,0.248577930052,0.025,27,0.112898235698,0.723333333333,0.149007790186,0.790333333333,0.757666666667
0.875115207373,0.248501373655,0.025,28,0.111323767567,0.723333333333,0.1477749127,0.789333333333,0.753333333333
0.870046082949,0.248376298865,0.025,29,0.108256388903,0.723333333333,0.145050990044,0.789,0.746333333333
0.871699861047,0.248597362114,0.0125,30,0.109627240633,0.719666666667,0.146299698354,0.785666666667,0.749333333333
0.880500231589,0.24857626093,0.0125,31,0.117818882229,0.719666666667,0.154011610757,0.782666666667,0.765
0.87123668365,0.24857626093,0.0125,32,0.109895819724,0.719666666667,0.146658122408,0.785,0.749333333333
0.874942102825,0.24857626093,0.0125,33,0.111959213416,0.719666666667,0.148421405324,0.785333333333,0.754333333333
0.885132005558,0.24857626093,0.0125,34,0.119015835206,0.719666666667,0.154632960423,0.784666666667,0.769666666667
0.872163038444,0.248576258279,0.0125,35,0.112230468825,0.719666666667,0.149110454595,0.783,0.752666666667
0.859657248726,0.248576258279,0.0125,36,0.106612428224,0.719666666667,0.144591900847,0.780333333333,0.737333333333
0.859194071329,0.248576258279,0.0125,37,0.106609136223,0.719666666667,0.144652830695,0.78,0.737
0.872626215841,0.248576258279,0.0125,38,0.112524769066,0.719666666667,0.149369162478,0.783,0.753333333333
0.882816118573,0.248576258279,0.0125,39,0.119290382617,0.719666666667,0.155258632473,0.782666666667,0.768333333333
0.0,0.248576261241,0.00625,40,0.0,0.0,0.0,1.0,0.0
