recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
0.371428571428,0.318370257654,0.1,0,0.0371223102926,0.0933333333333,0.377515019925,0.877666666667,0.0983333333333
0.498572787821,0.553789285107,0.1,1,0.114203857938,0.350333333333,0.368399541737,0.689,0.31
0.667471819646,0.505959255785,0.1,2,0.123086915792,0.414,0.298513134499,0.726333333333,0.412333333333
0.749834107498,0.443988421775,0.1,3,0.149132817834,0.502333333333,0.276513259272,0.711666666667,0.539333333333
0.76104542626,0.410739612735,0.1,4,0.14829900879,0.535666666667,0.258510764887,0.706,0.573666666667
0.788923076923,0.401987490218,0.1,5,0.160114223831,0.541666666667,0.26334576288,0.705,0.608
0.776704888352,0.395088361248,0.1,6,0.16221664243,0.552333333333,0.265348924368,0.694333333333,0.611333333333
0.806104129264,0.390397048226,0.1,7,0.172983810645,0.557,0.268608401623,0.697,0.644
0.826396495071,0.344768408536,0.1,8,0.178385170611,0.608666666667,0.253388026437,0.693333333333,0.704
0.880831643002,0.298616274313,0.1,9,0.195876251398,0.657333333333,0.243728226542,0.697,0.803666666667
0.92158808933,0.288392431486,0.05,10,0.217396568646,0.671666666667,0.251035298668,0.700333333333,0.866
0.922190201729,0.269713160938,0.05,11,0.211471234256,0.694,0.24049041045,0.706666666667,0.879333333333
0.928402086297,0.271356024292,0.05,12,0.221269819858,0.703,0.247690096856,0.709,0.893333333333
0.926275992439,0.259418645932,0.05,13,0.217717440111,0.705333333333,0.24199789564,0.701666666667,0.899666666667
0.936367858802,0.25433639969,0.05,14,0.222581435718,0.717666666667,0.242375429094,0.708,0.918333333333
0.93909809391,0.27195546048,0.05,15,0.242978192764,0.717,0.262773820581,0.705,0.924666666667
