recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
0.998663637579,0.146965308877,0.1,0,0.0211307541415,0.7483,0.0282484124702,0.998266666667,0.748033333333
0.990373543365,0.181864609081,0.1,1,0.0250654420552,0.7237,0.0341708289401,0.976233333333,0.733533333333
0.990908681759,0.18882124356,0.1,2,0.0155235038008,0.740633333333,0.0208958188192,0.984266666667,0.7429
0.989564236356,0.198447835801,0.1,3,0.0190252078211,0.7091,0.0267872640275,0.984066666667,0.710233333333
0.994418864239,0.209669091702,0.1,4,0.016148088372,0.7167,0.022426862236,0.988666666667,0.720033333333
0.993217340018,0.222354433199,0.1,5,0.0212675860409,0.6782,0.0307512811465,0.9774,0.6916
0.971261591963,0.227565570366,0.1,6,0.0228414742192,0.690133333333,0.0337958288901,0.9746,0.675866666667
0.985789116306,0.231445943423,0.1,7,0.0191434507923,0.687266666667,0.027977957021,0.9835,0.684233333333
0.993611499301,0.237222948089,0.1,8,0.0181624512832,0.667866666667,0.0268754828103,0.983533333333,0.6758
0.983910051372,0.245312355089,0.1,9,0.0224200284157,0.6878,0.0328980607713,0.984166666667,0.6815
0.997763272014,0.228242718198,0.2,10,0.0197154657928,0.730233333333,0.0269189866095,0.994566666667,0.7324
0.989174620007,0.218707345692,0.2,11,0.0241154749103,0.7544,0.0321396822439,0.987733333333,0.750333333333
0.996198050955,0.212901233938,0.2,12,0.0277835381482,0.762766666667,0.0363136036443,0.991866666667,0.7651
0.986284181378,0.199118584064,0.2,13,0.0201688239346,0.7704,0.0262717519012,0.981566666667,0.7677
0.986027598737,0.206466544043,0.2,14,0.0223740218869,0.770566666667,0.029156885305,0.981666666667,0.767366666667
0.986017316017,0.210637838485,0.2,15,0.029819633444,0.77,0.0387368582021,0.978666666667,0.7698
0.991202086741,0.210896330735,0.2,16,0.0268756786188,0.753966666667,0.0353441328496,0.9803,0.7604
0.993513656621,0.217023874143,0.2,17,0.0322020599962,0.755433333333,0.042302482808,0.9844,0.761233333333
0.99722511273,0.208887907406,0.2,18,0.0208665965141,0.7688,0.0269385444283,0.989933333333,0.7746
