recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
1.0,0.413028753747,0.1,0,0.00727585057264,0.201775147929,0.0332329391021,0.982840236686,0.218934911243
1.0,0.556127951884,0.1,1,0.00143781864599,0.20325443787,0.00707398402247,1.0,0.20325443787
1.0,0.485490004446,0.1,2,0.00272548111505,0.215088757396,0.0125848718154,0.998520710059,0.216568047337
1.0,0.485801212786,0.1,3,0.00300310681887,0.215088757396,0.0137168933078,0.996153846154,0.218934911243
0.99564586357,0.4855455007,0.1,4,0.00137342086506,0.203846153846,0.00676700076371,0.999112426035,0.202958579882
0.997093023256,0.488318361008,0.1,5,0.00134770460807,0.203550295858,0.00664029384152,0.999408284024,0.202958579882
0.998544395924,0.48779987312,0.1,6,0.00134758384639,0.20325443787,0.006639698835,0.999704142012,0.202958579882
0.989840348331,0.484749865865,0.1,7,0.00124271779726,0.203846153846,0.00615892398054,0.997928994083,0.201775147929
0.991279069767,0.485932237408,0.1,8,0.00123482029637,0.203550295858,0.00611978387351,0.998224852071,0.201775147929
0.992721979621,0.48815483698,0.1,9,0.00123379437341,0.20325443787,0.00611469938728,0.998520710059,0.201775147929
1.0,0.49496359379,0.2,10,0.00561050357671,0.233431952663,0.0239438157693,0.999112426035,0.234319526627
1.0,0.59350705701,0.2,11,0.0118421650659,0.266863905325,0.0439369022204,0.997337278106,0.269526627219
1.0,0.563685006975,0.2,12,0.011630989063,0.268047337278,0.0431533952064,0.998520710059,0.269526627219
1.0,0.566410234584,0.2,13,0.0116697966773,0.268047337278,0.0432973795493,0.998520710059,0.269526627219
1.0,0.565569187653,0.2,14,0.0116027361087,0.268343195266,0.0430485708534,0.998816568047,0.269526627219
1.0,0.570607945178,0.2,15,0.0116989828764,0.268047337278,0.0434056664349,0.998520710059,0.269526627219
1.0,0.569278753682,0.2,16,0.0116210329712,0.268343195266,0.0431164560293,0.998816568047,0.269526627219
1.0,0.571209886366,0.2,17,0.0116300370023,0.268343195266,0.0431498628624,0.998816568047,0.269526627219
1.0,0.569066142097,0.2,18,0.0116306504893,0.268343195266,0.0431521390271,0.998816568047,0.269526627219
1.0,0.571274663927,0.2,19,0.0115861225572,0.268343195266,0.0429869311124,0.998816568047,0.269526627219
