recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
1.0,0.293897407935,0.1,0,0.293897407935,0.588,0.293897407935,0.588,1.0
0.972419928826,0.213176856865,0.1,1,0.207291673476,0.749333333333,0.213189928155,0.735666666667,0.972333333333
0.982612572448,0.214195517936,0.1,2,0.210800137635,0.747666666667,0.214445714786,0.738666666667,0.983
0.968268359021,0.220428964016,0.1,3,0.213295988792,0.735333333333,0.22034709586,0.720666666667,0.968
0.975471698113,0.239302359481,0.1,4,0.235440229643,0.706666666667,0.240654408493,0.693666666667,0.978333333333
0.939728779508,0.233232662547,0.1,5,0.205929289732,0.663666666667,0.224405328441,0.666,0.917666666667
0.984435797665,0.194246365263,0.1,6,0.192200393988,0.771,0.194995327008,0.761333333333,0.985666666667
0.984072320275,0.193112056685,0.1,7,0.190801232548,0.774333333333,0.193706835074,0.764666666667,0.985
0.987548303993,0.204333784002,0.1,8,0.200356595366,0.776333333333,0.203201415178,0.771,0.986
0.980366492147,0.204683980759,0.1,9,0.201522425475,0.764,0.205286002182,0.752333333333,0.981666666667
0.978383052313,0.191772365316,0.05,10,0.185584076772,0.771,0.190147619644,0.761666666667,0.976
0.980215053763,0.190446658668,0.05,11,0.185056622713,0.775,0.189154980627,0.766,0.978333333333
0.970957954053,0.199508018806,0.05,12,0.191454761481,0.769,0.197647723484,0.755666666667,0.968666666667
0.974226804124,0.196885053154,0.05,13,0.191188969761,0.776,0.196359777228,0.762333333333,0.973666666667
0.972739073994,0.198508307523,0.05,14,0.193706187318,0.770333333333,0.198945074273,0.754666666667,0.973666666667
0.0,0.233206508045,0.05,15,0.000406440177932,0.126,0.174188647683,0.871666666667,0.00233333333333
0.0,0.231652856447,0.05,16,0.000659929032127,0.127333333333,0.329964516058,0.870666666667,0.002
0.0,0.231653043395,0.05,17,0.000680300422013,0.127333333333,0.291557323716,0.870333333333,0.00233333333333
0.0,0.23165200163,0.05,18,0.000721043717116,0.127333333333,0.240347905703,0.869666666667,0.003
0.0,0.231653010554,0.05,19,0.000741409186895,0.127333333333,0.222422756066,0.869333333333,0.00333333333333
1.0,0.231649774294,0.075,20,0.231649774294,0.765333333333,0.231649774294,0.765333333333,1.0
0.598673300166,0.232435452745,0.075,21,0.046833744327,0.603,0.110718071695,0.696,0.423
1.0,0.243070365269,0.075,22,0.243070365269,0.725666666667,0.243070365269,0.725666666667,1.0
0.999540441176,0.243626819621,0.075,23,0.24362520621,0.725333333333,0.243706441691,0.725,0.999666666667
0.6796875,0.243750302762,0.075,24,0.0753625693638,0.725333333333,0.13076212151,0.684333333333,0.576333333333
0.638786764706,0.243667685516,0.075,25,0.0591262662535,0.725333333333,0.111910914044,0.673,0.528333333333
0.625,0.243538207296,0.075,26,0.0560828859018,0.725333333333,0.108898807576,0.666333333333,0.515
0.616727941176,0.243633992528,0.075,27,0.0534913610679,0.725333333333,0.105714152308,0.663333333333,0.506
0.612591911765,0.243947289501,0.075,28,0.052508323074,0.725333333333,0.104667753636,0.661666666667,0.501666666667
0.615808823529,0.243533769472,0.075,29,0.0525492214325,0.725333333333,0.104195415927,0.663666666667,0.504333333333
0.614430147059,0.243615696022,0.0625,30,0.0514389373163,0.725333333333,0.102468002622,0.664,0.502
