recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
0.899117276166,0.29205099424,0.1,0,0.126849504086,0.528666666667,0.196260191985,0.775666666667,0.646333333333
0.856290174472,0.239723551176,0.1,1,0.0980166266716,0.726,0.133598309866,0.783666666667,0.733666666667
0.863177226814,0.245651397292,0.1,2,0.104434804371,0.726,0.141064571415,0.787,0.740333333333
0.891693437357,0.244537866998,0.1,3,0.120199639795,0.726333333333,0.154167986056,0.789333333333,0.779666666667
0.872359963269,0.245760404166,0.1,4,0.111235441847,0.726,0.147396786899,0.786,0.754666666667
0.870982552801,0.244685028372,0.1,5,0.109470600157,0.726,0.145508108316,0.786333333333,0.752333333333
0.859963269054,0.244739081902,0.1,6,0.104802876672,0.726,0.141817153819,0.783666666667,0.739
0.879706152433,0.244787567856,0.1,7,0.113106206149,0.726,0.148303591978,0.788666666667,0.762666666667
0.855371900826,0.244700292811,0.1,8,0.101540346792,0.726,0.138716320754,0.784,0.732
0.860422405877,0.244905711918,0.1,9,0.104953263137,0.726,0.141956622818,0.784,0.739333333333
0.862718089991,0.244626021776,0.05,10,0.106168871825,0.726,0.142956290608,0.784,0.742666666667
