recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
1.0,0.401080561685,0.05,0,0.000764110850667,0.192899408284,0.00395512201417,0.999704142012,0.193195266272
1.0,0.400917938264,0.05,1,0.000730075172268,0.192899408284,0.00377894958999,0.999704142012,0.193195266272
1.0,0.400785931611,0.05,2,0.000701532954755,0.192899408284,0.00363121192507,0.999704142012,0.193195266272
1.0,0.400697245017,0.05,3,0.000679454847402,0.192899408284,0.00351693320707,0.999704142012,0.193195266272
1.0,0.400660174307,0.05,4,0.000665695431511,0.192899408284,0.0034457129533,0.999704142012,0.193195266272
1.0,0.400648216838,0.05,5,0.00065976294653,0.192899408284,0.00341500575692,0.999704142012,0.193195266272
1.0,0.400639780731,0.05,6,0.000657474061127,0.192899408284,0.0034031582337,0.999704142012,0.193195266272
1.0,0.400634776931,0.05,7,0.00065689372956,0.192899408284,0.00340015437353,0.999704142012,0.193195266272
1.0,0.40062897975,0.05,8,0.000656975494524,0.192899408284,0.003400577598,0.999704142012,0.193195266272
1.0,0.400623462819,0.05,9,0.000657304319799,0.192899408284,0.00340227963387,0.999704142012,0.193195266272
