recall_of_C,mean_relative_error_of_A,invocation_truly,mean_relative_error_of_A_with_C,iteration,accuracy_of_C,invocation_of_C
0.91191547233,0.238624871268,0.637266666667,0.0547295063592,0,0.8723,0.6527
0.936754878375,0.27417881724,0.6235,0.0514795896128,1,0.900666666667,0.643966666667
0.955887212248,0.286027629474,0.605266666667,0.052383056896,2,0.915566666667,0.6363
0.956711898621,0.295414653787,0.594466666667,0.0455408565029,3,0.923966666667,0.619033333333
0.950796520167,0.306635107451,0.590066666667,0.0508339848484,4,0.911,0.621
0.95226201964,0.308914082671,0.587233333333,0.0474913109862,5,0.919,0.612166666667
0.931262091726,0.310776548698,0.5858,0.0465113341481,6,0.9107,0.594566666667
0.934767562579,0.313259469548,0.577933333333,0.0450933385486,7,0.911266666667,0.591266666667
