recall_of_C,mean_relative_error_of_A,invocation_truly,mean_relative_error_of_A_with_C,iteration,accuracy_of_C,invocation_of_C
0.994352561517,0.324499863741,0.413166666667,0.0469150094009,0,0.986666666667,0.421833333333
0.951738768088,0.342487033167,0.439966666667,0.0389828769288,1,0.976133333333,0.421366666667
0.962296939932,0.349279692673,0.441166666667,0.0347737771941,2,0.978633333333,0.429266666667
0.940199823685,0.360000335056,0.453733333333,0.034890050127,3,0.9704,0.429066666667
0.932117159677,0.36702834428,0.458633333333,0.0331471870892,4,0.964533333333,0.431833333333
0.894504555809,0.382927170922,0.468266666667,0.0381792899867,5,0.9391,0.430366666667
0.898761331396,0.388610585355,0.4817,0.0347314257494,6,0.942933333333,0.441233333333
0.954925682682,0.397445969087,0.482166666667,0.0343897266447,7,0.970666666667,0.468033333333
