recall_of_C,mean_relative_error_of_A,invocation_truly,mean_relative_error_of_A_with_C,iteration,accuracy_of_C,invocation_of_C
0.632176144806,0.42637260777,0.246766666667,0.0596173043165,0,0.883366666667,0.181866666667
0.652322738386,0.440319382736,0.272666666667,0.0660386395397,1,0.875966666667,0.2071
0.632371683467,0.431239980487,0.2877,0.0640637924022,2,0.864833333333,0.211333333333
0.705592728191,0.446999713367,0.264033333333,0.0644732344442,3,0.8909,0.217666666667
0.72628586198,0.45607711757,0.257933333333,0.0667730419231,4,0.9017,0.215033333333
0.726811499935,0.453879228124,0.256233333333,0.0674500072117,5,0.9012,0.215033333333
0.727499017424,0.458752611057,0.254433333333,0.0657316213544,6,0.899133333333,0.216633333333
0.726901278503,0.457816946821,0.2529,0.0598973480503,7,0.9058,0.208966666667
