recall_of_C,mean_relative_error_of_A,invocation_truly,mean_relative_error_of_A_with_C,iteration,accuracy_of_C,invocation_of_C
0.800989730219,0.248011283126,0.626433333333,0.133784114171,0,0.709933333333,0.667166666667
0.802050473186,0.279635513369,0.591733333333,0.127009120218,1,0.7653,0.592166666667
0.787764787591,0.301894219115,0.575933333333,0.126806471845,2,0.754166666667,0.5773
0.790185400477,0.312857421826,0.544766666667,0.114688404581,3,0.775766666667,0.5404
0.777393600302,0.319962439862,0.530233333333,0.113710416393,4,0.773233333333,0.520933333333
0.783631352945,0.330358427618,0.5201,0.119273265626,5,0.779,0.516033333333
0.786529976642,0.33414370224,0.513733333333,0.125356971802,6,0.7835,0.5109
0.77526923576,0.338787684582,0.5138,0.121501949702,7,0.7838,0.499066666667
