recall_of_C,mean_relative_error_of_A,invocation_truly,mean_relative_error_of_A_with_C,iteration,accuracy_of_C,invocation_of_C
0.868241786669,0.326084328982,0.386566666667,0.0579842828876,0,0.893666666667,0.391033333333
0.928904847397,0.366777559431,0.464166666667,0.041391844778,1,0.931266666667,0.4669
0.961698764013,0.381490454834,0.463866666667,0.0420566096102,2,0.945533333333,0.4828
0.956366492894,0.396793417842,0.466766666667,0.0417535565757,3,0.946033333333,0.48
0.971777855396,0.401454056303,0.477166666667,0.0415418518827,4,0.949533333333,0.5007
0.974818878807,0.4104698888,0.4739,0.039403672791,5,0.9659,0.484133333333
0.99400556626,0.415494602541,0.4671,0.0486571183353,6,0.962666666667,0.498833333333
0.99646107179,0.430124610138,0.461533333333,0.0406277846813,7,0.9771,0.481166666667
