recall_of_C,mean_relative_error_of_A,invocation_truly,mean_relative_error_of_A_with_C,iteration,accuracy_of_C,invocation_of_C
0.954813359528,0.433341352008,0.237533333333,0.0488565753795,0,0.984533333333,0.231533333333
0.944601906725,0.44639021488,0.258733333333,0.0477245301282,1,0.9835,0.246566666667
0.916624557857,0.446216341595,0.263866666667,0.0444996545749,2,0.9732,0.246666666667
0.971511698388,0.44237034871,0.274966666667,0.0433480320571,3,0.985733333333,0.273566666667
0.954520120388,0.437501310113,0.299033333333,0.043461871967,4,0.980366666667,0.291466666667
0.968646298203,0.436117365095,0.2913,0.0467040113523,5,0.986166666667,0.286866666667
0.972601142591,0.440879525453,0.2859,0.0413014102724,6,0.991333333333,0.2789
0.983674435112,0.444153794884,0.281766666667,0.0406530550143,7,0.994566666667,0.278
